molecule_chembl_id,M,N
CHEMBL1076584,1,3705
CHEMBL1076585,1,3705
CHEMBL1076586,1,3705
CHEMBL1076587,4,3705
CHEMBL107659,1,3705
CHEMBL1076594,2,3705
CHEMBL1076599,1,3705
CHEMBL1076600,2,3705
CHEMBL1076601,1,3705
CHEMBL1076602,1,3705
CHEMBL1076603,1,3705
CHEMBL1076604,1,3705
CHEMBL1076612,1,3705
CHEMBL1076613,1,3705
CHEMBL1076615,1,3705
CHEMBL1076619,1,3705
CHEMBL1076620,2,3705
CHEMBL1076621,2,3705
CHEMBL1076622,7,3705
CHEMBL1076623,7,3705
CHEMBL1076624,12,3705
CHEMBL1076625,4,3705
CHEMBL1076627,2,3705
CHEMBL1076629,1,3705
CHEMBL1076630,1,3705
CHEMBL1076631,1,3705
CHEMBL1076632,1,3705
CHEMBL1076633,1,3705
CHEMBL1076636,1,3705
CHEMBL1076638,1,3705
CHEMBL1076639,1,3705
CHEMBL1076652,2,3705
CHEMBL1076653,2,3705
CHEMBL1076654,2,3705
CHEMBL1076655,2,3705
CHEMBL1076656,2,3705
CHEMBL1076657,2,3705
CHEMBL1076658,2,3705
CHEMBL1076659,2,3705
CHEMBL1076662,1,3705
CHEMBL1076663,1,3705
CHEMBL1076664,1,3705
CHEMBL1076665,1,3705
CHEMBL107667,1,3705
CHEMBL1076674,1,3705
CHEMBL1076675,1,3705
CHEMBL1076680,1,3705
CHEMBL1076682,1,3705
CHEMBL1076683,2,3705
CHEMBL1076684,1,3705
CHEMBL1076685,1,3705
CHEMBL1076686,1,3705
CHEMBL1076687,1,3705
CHEMBL1076688,2,3705
CHEMBL1076692,1,3705
CHEMBL1076694,1,3705
CHEMBL1076695,1,3705
CHEMBL1076698,2,3705
CHEMBL107670,3,3705
CHEMBL1076700,4,3705
CHEMBL1076701,1,3705
CHEMBL1076708,1,3705
CHEMBL1076709,2,3705
CHEMBL1076710,2,3705
CHEMBL1076711,2,3705
CHEMBL1076715,1,3705
CHEMBL1076716,1,3705
CHEMBL1076717,2,3705
CHEMBL1076718,2,3705
CHEMBL1076719,2,3705
CHEMBL107672,1,3705
CHEMBL1076720,1,3705
CHEMBL1076721,6,3705
CHEMBL1076723,1,3705
CHEMBL1076724,3,3705
CHEMBL1076725,3,3705
CHEMBL1076726,3,3705
CHEMBL107673,4,3705
CHEMBL1076733,1,3705
CHEMBL1076735,1,3705
CHEMBL1076736,3,3705
CHEMBL1076737,3,3705
CHEMBL1076738,2,3705
CHEMBL1076739,2,3705
CHEMBL1076740,2,3705
CHEMBL1076741,1,3705
CHEMBL1076742,1,3705
CHEMBL1076743,1,3705
CHEMBL1076751,1,3705
CHEMBL1076754,1,3705
CHEMBL1076755,1,3705
CHEMBL107676,3,3705
CHEMBL107679,5,3705
CHEMBL1076794,2,3705
CHEMBL1076795,1,3705
CHEMBL1076796,1,3705
CHEMBL10768,2,3705
CHEMBL107681,1,3705
CHEMBL107684,1,3705
CHEMBL1076861,1,3705
CHEMBL1076864,2,3705
CHEMBL1076865,3,3705
CHEMBL1076869,1,3705
CHEMBL1076880,1,3705
CHEMBL1076884,2,3705
CHEMBL1076889,1,3705
CHEMBL107689,1,3705
CHEMBL10769,1,3705
CHEMBL1076901,2,3705
CHEMBL1076902,2,3705
CHEMBL1076903,1,3705
CHEMBL1076905,2,3705
CHEMBL1076906,2,3705
CHEMBL1076907,2,3705
CHEMBL1076908,1,3705
CHEMBL107691,1,3705
CHEMBL1076910,1,3705
CHEMBL1076939,3,3705
CHEMBL107694,1,3705
CHEMBL107695,1,3705
CHEMBL107698,1,3705
CHEMBL1076992,1,3705
CHEMBL1077,2,3705
CHEMBL10770,1,3705
CHEMBL107700,1,3705
CHEMBL1077001,1,3705
CHEMBL1077002,1,3705
CHEMBL1077003,1,3705
CHEMBL1077004,1,3705
CHEMBL1077010,2,3705
CHEMBL1077023,4,3705
CHEMBL107705,2,3705
CHEMBL107706,2,3705
CHEMBL107709,1,3705
CHEMBL1077101,1,3705
CHEMBL1077117,1,3705
CHEMBL1077118,1,3705
CHEMBL107712,2,3705
CHEMBL1077120,2,3705
CHEMBL1077121,1,3705
CHEMBL1077122,1,3705
CHEMBL1077126,2,3705
CHEMBL1077129,1,3705
CHEMBL1077132,1,3705
CHEMBL1077137,1,3705
CHEMBL1077150,1,3705
CHEMBL1077156,1,3705
CHEMBL1077158,1,3705
CHEMBL1077161,1,3705
CHEMBL1077162,1,3705
CHEMBL1077163,1,3705
CHEMBL1077164,1,3705
CHEMBL1077165,1,3705
CHEMBL1077168,4,3705
CHEMBL107717,1,3705
CHEMBL1077188,1,3705
CHEMBL107719,2,3705
CHEMBL1077193,2,3705
CHEMBL1077194,2,3705
CHEMBL1077196,1,3705
CHEMBL1077197,1,3705
CHEMBL1077199,1,3705
CHEMBL107720,1,3705
CHEMBL1077202,1,3705
CHEMBL1077203,5,3705
CHEMBL1077204,1,3705
CHEMBL1077208,1,3705
CHEMBL1077209,2,3705
CHEMBL1077216,1,3705
CHEMBL1077218,1,3705
CHEMBL107722,3,3705
CHEMBL1077227,1,3705
CHEMBL1077231,1,3705
CHEMBL1077232,3,3705
CHEMBL1077236,3,3705
CHEMBL1077237,3,3705
CHEMBL1077238,2,3705
CHEMBL1077241,1,3705
CHEMBL1077242,1,3705
CHEMBL1077249,1,3705
CHEMBL1077258,1,3705
CHEMBL107726,1,3705
CHEMBL1077260,1,3705
CHEMBL1077273,2,3705
CHEMBL1077276,2,3705
CHEMBL1077281,1,3705
CHEMBL1077284,1,3705
CHEMBL1077288,3,3705
CHEMBL107729,2,3705
CHEMBL1077291,4,3705
CHEMBL1077295,1,3705
CHEMBL1077299,1,3705
CHEMBL1077300,1,3705
CHEMBL1077301,3,3705
CHEMBL1077303,1,3705
CHEMBL1077304,1,3705
CHEMBL1077317,1,3705
CHEMBL1077324,1,3705
CHEMBL1077325,1,3705
CHEMBL1077334,1,3705
CHEMBL1077335,2,3705
CHEMBL1077337,1,3705
CHEMBL1077338,1,3705
CHEMBL1077339,2,3705
CHEMBL1077340,1,3705
CHEMBL1077343,1,3705
CHEMBL1077344,2,3705
CHEMBL1077345,2,3705
CHEMBL1077347,1,3705
CHEMBL1077348,2,3705
CHEMBL1077353,1,3705
CHEMBL1077354,1,3705
CHEMBL1077355,1,3705
CHEMBL1077357,1,3705
CHEMBL1077358,1,3705
CHEMBL1077359,1,3705
CHEMBL1077360,1,3705
CHEMBL1077361,1,3705
CHEMBL1077362,1,3705
CHEMBL1077363,1,3705
CHEMBL1077364,1,3705
CHEMBL1077365,1,3705
CHEMBL1077366,1,3705
CHEMBL1077369,2,3705
CHEMBL107737,1,3705
CHEMBL1077370,3,3705
CHEMBL1077371,3,3705
CHEMBL1077372,2,3705
CHEMBL1077375,3,3705
CHEMBL1077376,2,3705
CHEMBL1077386,1,3705
CHEMBL1077387,1,3705
CHEMBL1077388,2,3705
CHEMBL1077398,2,3705
CHEMBL1077403,2,3705
CHEMBL1077405,1,3705
CHEMBL1077406,1,3705
CHEMBL107741,1,3705
CHEMBL1077414,1,3705
CHEMBL107742,2,3705
CHEMBL107743,2,3705
CHEMBL1077431,1,3705
CHEMBL1077436,1,3705
CHEMBL1077438,2,3705
CHEMBL1077442,1,3705
CHEMBL1077446,1,3705
CHEMBL1077458,1,3705
CHEMBL107747,2,3705
CHEMBL107749,1,3705
CHEMBL107750,1,3705
CHEMBL107753,1,3705
CHEMBL107754,3,3705
CHEMBL107755,2,3705
CHEMBL1077571,1,3705
CHEMBL1077575,2,3705
CHEMBL1077579,1,3705
CHEMBL1077580,1,3705
CHEMBL1077582,3,3705
CHEMBL1077583,2,3705
CHEMBL1077584,2,3705
CHEMBL1077585,2,3705
CHEMBL1077586,1,3705
CHEMBL1077589,2,3705
CHEMBL1077590,2,3705
CHEMBL1077591,2,3705
CHEMBL1077592,2,3705
CHEMBL1077598,1,3705
CHEMBL1077599,1,3705
CHEMBL107760,1,3705
CHEMBL1077600,1,3705
CHEMBL1077603,1,3705
CHEMBL1077616,1,3705
CHEMBL1077617,1,3705
CHEMBL107762,1,3705
CHEMBL107763,1,3705
CHEMBL1077636,1,3705
CHEMBL1077638,4,3705
CHEMBL107764,1,3705
CHEMBL1077640,1,3705
CHEMBL1077647,3,3705
CHEMBL1077658,1,3705
CHEMBL1077661,1,3705
CHEMBL1077662,1,3705
CHEMBL1077666,1,3705
CHEMBL1077670,2,3705
CHEMBL107770,1,3705
CHEMBL1077716,1,3705
CHEMBL107772,2,3705
CHEMBL1077721,1,3705
CHEMBL1077722,1,3705
CHEMBL1077729,2,3705
CHEMBL1077735,1,3705
CHEMBL1077736,1,3705
CHEMBL1077737,1,3705
CHEMBL1077739,1,3705
CHEMBL107774,1,3705
CHEMBL1077740,1,3705
CHEMBL1077741,1,3705
CHEMBL1077742,1,3705
CHEMBL1077746,1,3705
CHEMBL1077749,1,3705
CHEMBL1077750,2,3705
CHEMBL1077751,2,3705
CHEMBL1077752,2,3705
CHEMBL1077756,1,3705
CHEMBL1077779,1,3705
CHEMBL1077780,2,3705
CHEMBL1077781,2,3705
CHEMBL1077782,1,3705
CHEMBL1077807,1,3705
CHEMBL1077808,1,3705
CHEMBL1077809,1,3705
CHEMBL107781,1,3705
CHEMBL1077810,1,3705
CHEMBL1077811,1,3705
CHEMBL1077812,1,3705
CHEMBL1077813,1,3705
CHEMBL1077814,1,3705
CHEMBL1077815,1,3705
CHEMBL1077816,1,3705
CHEMBL1077817,1,3705
CHEMBL1077818,1,3705
CHEMBL1077819,1,3705
CHEMBL1077820,1,3705
CHEMBL1077821,1,3705
CHEMBL1077822,1,3705
CHEMBL1077823,1,3705
CHEMBL1077824,1,3705
CHEMBL1077825,1,3705
CHEMBL1077826,1,3705
CHEMBL1077827,1,3705
CHEMBL1077828,1,3705
CHEMBL1077829,1,3705
CHEMBL1077830,1,3705
CHEMBL1077831,3,3705
CHEMBL1077832,1,3705
CHEMBL1077835,1,3705
CHEMBL1077836,1,3705
CHEMBL1077837,1,3705
CHEMBL1077838,1,3705
CHEMBL1077839,1,3705
CHEMBL1077841,2,3705
CHEMBL1077842,2,3705
CHEMBL107785,1,3705
CHEMBL1077857,1,3705
CHEMBL1077859,1,3705
CHEMBL107786,1,3705
CHEMBL1077860,1,3705
CHEMBL1077861,2,3705
CHEMBL1077862,1,3705
CHEMBL1077867,1,3705
CHEMBL1077868,1,3705
CHEMBL1077872,1,3705
CHEMBL1077873,1,3705
CHEMBL1077874,1,3705
CHEMBL1077875,1,3705
CHEMBL1077877,1,3705
CHEMBL1077883,1,3705
CHEMBL1077884,1,3705
CHEMBL1077887,1,3705
CHEMBL107789,2,3705
CHEMBL1077892,1,3705
CHEMBL1077893,1,3705
CHEMBL1077896,1,3705
CHEMBL1077897,1,3705
CHEMBL1077898,1,3705
CHEMBL1077899,1,3705
CHEMBL1077900,1,3705
CHEMBL1077901,1,3705
CHEMBL1077902,2,3705
CHEMBL1077908,2,3705
CHEMBL1077912,1,3705
CHEMBL1077915,2,3705
CHEMBL1077929,1,3705
CHEMBL107793,2,3705
CHEMBL1077930,1,3705
CHEMBL1077931,1,3705
CHEMBL1077932,1,3705
CHEMBL1077933,1,3705
CHEMBL1077934,1,3705
CHEMBL1077935,1,3705
CHEMBL1077936,1,3705
CHEMBL1077937,1,3705
CHEMBL1077938,1,3705
CHEMBL1077939,1,3705
CHEMBL107794,1,3705
CHEMBL1077940,1,3705
CHEMBL1077941,1,3705
CHEMBL1077943,4,3705
CHEMBL1077953,1,3705
CHEMBL1077954,1,3705
CHEMBL1077955,1,3705
CHEMBL1077961,1,3705
CHEMBL1077963,2,3705
CHEMBL1077979,6,3705
CHEMBL1077983,1,3705
CHEMBL1077985,2,3705
CHEMBL1077988,1,3705
CHEMBL1077989,1,3705
CHEMBL1077990,7,3705
CHEMBL1077991,2,3705
CHEMBL10780,3,3705
CHEMBL1078001,2,3705
CHEMBL1078003,1,3705
CHEMBL1078005,2,3705
CHEMBL1078013,1,3705
CHEMBL1078014,1,3705
CHEMBL1078015,1,3705
CHEMBL1078021,1,3705
CHEMBL1078022,1,3705
CHEMBL1078023,1,3705
CHEMBL1078024,1,3705
CHEMBL1078027,1,3705
CHEMBL1078030,2,3705
CHEMBL1078037,1,3705
CHEMBL1078038,1,3705
CHEMBL1078039,1,3705
CHEMBL107804,2,3705
CHEMBL1078049,1,3705
CHEMBL1078052,2,3705
CHEMBL107806,1,3705
CHEMBL1078060,2,3705
CHEMBL1078061,2,3705
CHEMBL1078064,1,3705
CHEMBL1078065,1,3705
CHEMBL1078066,1,3705
CHEMBL1078067,1,3705
CHEMBL1078072,1,3705
CHEMBL1078073,3,3705
CHEMBL1078074,2,3705
CHEMBL1078076,3,3705
CHEMBL107808,1,3705
CHEMBL1078081,1,3705
CHEMBL1078085,2,3705
CHEMBL1078086,2,3705
CHEMBL1078087,2,3705
CHEMBL1078090,2,3705
CHEMBL1078091,1,3705
CHEMBL1078098,1,3705
CHEMBL10781,2,3705
CHEMBL107810,1,3705
CHEMBL1078101,1,3705
CHEMBL1078104,1,3705
CHEMBL1078107,1,3705
CHEMBL1078108,1,3705
CHEMBL1078109,1,3705
CHEMBL1078114,1,3705
CHEMBL1078115,1,3705
CHEMBL1078120,1,3705
CHEMBL1078121,1,3705
CHEMBL1078122,1,3705
CHEMBL1078123,1,3705
CHEMBL1078141,1,3705
CHEMBL1078155,1,3705
CHEMBL1078159,1,3705
CHEMBL1078160,1,3705
CHEMBL1078161,1,3705
CHEMBL1078162,3,3705
CHEMBL1078163,3,3705
CHEMBL1078164,3,3705
CHEMBL1078165,1,3705
CHEMBL1078166,2,3705
CHEMBL1078167,1,3705
CHEMBL1078168,1,3705
CHEMBL1078169,3,3705
CHEMBL1078170,3,3705
CHEMBL1078178,8,3705
CHEMBL1078183,1,3705
CHEMBL1078189,1,3705
CHEMBL1078190,1,3705
CHEMBL1078207,5,3705
CHEMBL1078208,6,3705
CHEMBL1078210,1,3705
CHEMBL1078212,1,3705
CHEMBL1078214,1,3705
CHEMBL1078215,1,3705
CHEMBL1078218,1,3705
CHEMBL1078222,1,3705
CHEMBL1078228,2,3705
CHEMBL1078229,2,3705
CHEMBL1078231,1,3705
CHEMBL1078232,2,3705
CHEMBL1078240,2,3705
CHEMBL1078244,5,3705
CHEMBL1078245,2,3705
CHEMBL1078246,1,3705
CHEMBL1078247,1,3705
CHEMBL1078249,1,3705
CHEMBL107826,1,3705
CHEMBL1078264,3,3705
CHEMBL1078265,2,3705
CHEMBL1078267,1,3705
CHEMBL1078268,2,3705
CHEMBL1078269,1,3705
CHEMBL1078270,1,3705
CHEMBL1078274,2,3705
CHEMBL1078275,2,3705
CHEMBL1078276,2,3705
CHEMBL1078277,2,3705
CHEMBL1078279,4,3705
CHEMBL1078280,1,3705
CHEMBL1078281,8,3705
CHEMBL1078283,1,3705
CHEMBL107829,2,3705
CHEMBL107830,1,3705
CHEMBL1078301,1,3705
CHEMBL1078302,1,3705
CHEMBL1078303,1,3705
CHEMBL1078307,1,3705
CHEMBL107831,2,3705
CHEMBL1078312,3,3705
CHEMBL1078313,1,3705
CHEMBL1078314,1,3705
CHEMBL1078322,1,3705
CHEMBL1078335,1,3705
CHEMBL1078336,3,3705
CHEMBL1078337,2,3705
CHEMBL1078342,1,3705
CHEMBL1078343,1,3705
CHEMBL1078344,1,3705
CHEMBL1078345,2,3705
CHEMBL1078346,1,3705
CHEMBL1078347,2,3705
CHEMBL1078348,2,3705
CHEMBL1078349,2,3705
CHEMBL1078351,1,3705
CHEMBL1078352,1,3705
CHEMBL1078353,3,3705
CHEMBL1078354,2,3705
CHEMBL1078356,1,3705
CHEMBL1078358,1,3705
CHEMBL1078359,1,3705
CHEMBL1078363,1,3705
CHEMBL1078364,2,3705
CHEMBL1078370,2,3705
CHEMBL1078373,1,3705
CHEMBL1078374,1,3705
CHEMBL1078375,2,3705
CHEMBL1078376,1,3705
CHEMBL1078377,1,3705
CHEMBL107838,1,3705
CHEMBL1078384,1,3705
CHEMBL1078393,1,3705
CHEMBL1078394,1,3705
CHEMBL1078395,2,3705
CHEMBL1078396,5,3705
CHEMBL1078397,1,3705
CHEMBL1078398,1,3705
CHEMBL1078402,1,3705
CHEMBL1078403,1,3705
CHEMBL1078407,1,3705
CHEMBL1078410,1,3705
CHEMBL1078411,3,3705
CHEMBL1078426,4,3705
CHEMBL1078427,2,3705
CHEMBL1078428,1,3705
CHEMBL1078440,1,3705
CHEMBL1078442,7,3705
CHEMBL1078449,1,3705
CHEMBL1078450,1,3705
CHEMBL1078451,1,3705
CHEMBL1078452,3,3705
CHEMBL1078453,2,3705
CHEMBL1078454,1,3705
CHEMBL1078461,2,3705
CHEMBL1078462,1,3705
CHEMBL1078463,2,3705
CHEMBL1078464,2,3705
CHEMBL1078465,3,3705
CHEMBL107847,2,3705
CHEMBL107848,1,3705
CHEMBL1078490,3,3705
CHEMBL1078491,3,3705
CHEMBL1078492,5,3705
CHEMBL1078495,3,3705
CHEMBL1078496,2,3705
CHEMBL1078497,1,3705
CHEMBL1078498,1,3705
CHEMBL10785,2,3705
CHEMBL107850,2,3705
CHEMBL1078502,1,3705
CHEMBL1078510,1,3705
CHEMBL1078511,1,3705
CHEMBL1078527,1,3705
CHEMBL1078528,1,3705
CHEMBL1078529,2,3705
CHEMBL1078533,1,3705
CHEMBL1078534,1,3705
CHEMBL1078537,1,3705
CHEMBL1078538,2,3705
CHEMBL1078539,2,3705
CHEMBL1078555,2,3705
CHEMBL1078557,2,3705
CHEMBL1078558,1,3705
CHEMBL1078559,1,3705
CHEMBL1078560,1,3705
CHEMBL1078564,1,3705
CHEMBL1078565,2,3705
CHEMBL1078572,1,3705
CHEMBL1078573,1,3705
CHEMBL1078575,2,3705
CHEMBL1078576,3,3705
CHEMBL1078583,1,3705
CHEMBL1078584,1,3705
CHEMBL1078585,1,3705
CHEMBL1078586,1,3705
CHEMBL1078594,1,3705
CHEMBL1078595,4,3705
CHEMBL107860,2,3705
CHEMBL1078608,1,3705
CHEMBL107861,1,3705
CHEMBL107862,1,3705
CHEMBL1078624,1,3705
CHEMBL1078625,1,3705
CHEMBL1078628,2,3705
CHEMBL1078631,1,3705
CHEMBL1078632,1,3705
CHEMBL1078642,3,3705
CHEMBL1078647,1,3705
CHEMBL1078648,1,3705
CHEMBL1078657,2,3705
CHEMBL1078659,1,3705
CHEMBL1078662,1,3705
CHEMBL1078665,1,3705
CHEMBL1078666,1,3705
CHEMBL1078667,1,3705
CHEMBL1078677,1,3705
CHEMBL1078678,1,3705
CHEMBL1078683,1,3705
CHEMBL1078685,1,3705
CHEMBL1078688,2,3705
CHEMBL1078689,1,3705
CHEMBL107869,1,3705
CHEMBL1078690,1,3705
CHEMBL1078691,1,3705
CHEMBL1078692,1,3705
CHEMBL1078695,3,3705
CHEMBL1078696,1,3705
CHEMBL1078699,1,3705
CHEMBL107870,1,3705
CHEMBL1078700,1,3705
CHEMBL107871,1,3705
CHEMBL1078710,1,3705
CHEMBL1078711,1,3705
CHEMBL1078712,1,3705
CHEMBL1078713,1,3705
CHEMBL1078714,1,3705
CHEMBL1078715,2,3705
CHEMBL1078716,1,3705
CHEMBL1078717,2,3705
CHEMBL107872,1,3705
CHEMBL1078720,2,3705
CHEMBL1078721,2,3705
CHEMBL1078723,1,3705
CHEMBL1078738,1,3705
CHEMBL1078739,1,3705
CHEMBL1078741,3,3705
CHEMBL1078742,3,3705
CHEMBL1078743,3,3705
CHEMBL1078745,3,3705
CHEMBL1078746,1,3705
CHEMBL1078749,3,3705
CHEMBL107875,2,3705
CHEMBL1078751,1,3705
CHEMBL1078753,1,3705
CHEMBL1078754,1,3705
CHEMBL1078755,2,3705
CHEMBL1078761,1,3705
CHEMBL1078762,1,3705
CHEMBL1078763,1,3705
CHEMBL1078767,2,3705
CHEMBL1078772,3,3705
CHEMBL1078773,4,3705
CHEMBL1078774,1,3705
CHEMBL1078785,3,3705
CHEMBL1078797,1,3705
CHEMBL1078804,1,3705
CHEMBL1078818,1,3705
CHEMBL1078820,4,3705
CHEMBL1078827,2,3705
CHEMBL1078828,2,3705
CHEMBL1078834,1,3705
CHEMBL1078835,1,3705
CHEMBL1078836,1,3705
CHEMBL1078840,1,3705
CHEMBL1078841,1,3705
CHEMBL1078844,1,3705
CHEMBL107885,1,3705
CHEMBL1078859,1,3705
CHEMBL1078860,2,3705
CHEMBL1078866,2,3705
CHEMBL1078869,1,3705
CHEMBL1078870,1,3705
CHEMBL1078871,1,3705
CHEMBL1078873,1,3705
CHEMBL1078876,1,3705
CHEMBL1078881,1,3705
CHEMBL1078882,1,3705
CHEMBL1078889,2,3705
CHEMBL1078891,2,3705
CHEMBL1078892,1,3705
CHEMBL1078893,1,3705
CHEMBL1078894,1,3705
CHEMBL1078895,1,3705
CHEMBL1078896,3,3705
CHEMBL1078899,1,3705
CHEMBL1078900,1,3705
CHEMBL1078903,1,3705
CHEMBL1078906,2,3705
CHEMBL107892,5,3705
CHEMBL1078920,1,3705
CHEMBL1078926,1,3705
CHEMBL1078927,1,3705
CHEMBL1078929,4,3705
CHEMBL1078930,4,3705
CHEMBL1078933,2,3705
CHEMBL1078934,2,3705
CHEMBL1078936,1,3705
CHEMBL1078937,1,3705
CHEMBL1078948,1,3705
CHEMBL1078952,1,3705
CHEMBL1078953,4,3705
CHEMBL1078954,2,3705
CHEMBL1078960,1,3705
CHEMBL1078961,1,3705
CHEMBL1078971,1,3705
CHEMBL1078974,1,3705
CHEMBL1078975,1,3705
CHEMBL1078978,1,3705
CHEMBL1078979,2,3705
CHEMBL1078980,1,3705
CHEMBL1078982,1,3705
CHEMBL1078983,4,3705
CHEMBL1078984,1,3705
CHEMBL1078991,1,3705
CHEMBL1078992,1,3705
CHEMBL1078993,1,3705
CHEMBL1078994,1,3705
CHEMBL1078995,1,3705
CHEMBL1078996,1,3705
CHEMBL1078997,1,3705
CHEMBL1078998,1,3705
CHEMBL1079,4,3705
CHEMBL10790,1,3705
CHEMBL1079000,2,3705
CHEMBL1079001,1,3705
CHEMBL107901,1,3705
CHEMBL1079013,1,3705
CHEMBL1079014,1,3705
CHEMBL1079015,1,3705
CHEMBL107903,2,3705
CHEMBL1079032,3,3705
CHEMBL1079040,4,3705
CHEMBL1079043,2,3705
CHEMBL1079044,2,3705
CHEMBL1079045,2,3705
CHEMBL1079046,1,3705
CHEMBL1079051,1,3705
CHEMBL1079052,1,3705
CHEMBL1079057,2,3705
CHEMBL1079059,2,3705
CHEMBL107906,1,3705
CHEMBL1079061,2,3705
CHEMBL1079065,2,3705
CHEMBL1079066,4,3705
CHEMBL1079073,2,3705
CHEMBL1079074,1,3705
CHEMBL1079077,2,3705
CHEMBL1079078,2,3705
CHEMBL1079079,6,3705
CHEMBL1079080,1,3705
CHEMBL1079082,1,3705
CHEMBL1079084,1,3705
CHEMBL1079091,1,3705
CHEMBL1079098,1,3705
CHEMBL1079099,2,3705
CHEMBL1079100,2,3705
CHEMBL1079101,2,3705
CHEMBL1079103,1,3705
CHEMBL1079104,1,3705
CHEMBL1079107,1,3705
CHEMBL1079108,1,3705
CHEMBL107911,2,3705
CHEMBL1079110,1,3705
CHEMBL1079113,1,3705
CHEMBL1079114,2,3705
CHEMBL1079115,2,3705
CHEMBL1079116,2,3705
CHEMBL1079117,2,3705
CHEMBL1079118,2,3705
CHEMBL1079119,1,3705
CHEMBL107912,2,3705
CHEMBL1079120,2,3705
CHEMBL1079121,2,3705
CHEMBL1079132,2,3705
CHEMBL1079135,3,3705
CHEMBL1079140,2,3705
CHEMBL1079141,2,3705
CHEMBL1079142,2,3705
CHEMBL1079148,1,3705
CHEMBL1079149,1,3705
CHEMBL1079150,1,3705
CHEMBL1079156,1,3705
CHEMBL1079157,1,3705
CHEMBL1079170,1,3705
CHEMBL1079172,1,3705
CHEMBL1079173,1,3705
CHEMBL1079175,3,3705
CHEMBL1079180,2,3705
CHEMBL1079184,1,3705
CHEMBL1079185,2,3705
CHEMBL1079186,2,3705
CHEMBL1079187,2,3705
CHEMBL107919,1,3705
CHEMBL1079190,2,3705
CHEMBL1079191,2,3705
CHEMBL1079195,1,3705
CHEMBL10792,2,3705
CHEMBL107920,1,3705
CHEMBL1079207,1,3705
CHEMBL1079208,3,3705
CHEMBL107921,2,3705
CHEMBL107922,1,3705
CHEMBL1079227,2,3705
CHEMBL1079228,1,3705
CHEMBL1079229,1,3705
CHEMBL1079230,1,3705
CHEMBL1079232,2,3705
CHEMBL1079243,2,3705
CHEMBL1079244,3,3705
CHEMBL1079245,2,3705
CHEMBL1079246,4,3705
CHEMBL1079254,1,3705
CHEMBL1079255,1,3705
CHEMBL1079256,2,3705
CHEMBL1079257,2,3705
CHEMBL1079258,2,3705
CHEMBL1079260,1,3705
CHEMBL1079261,1,3705
CHEMBL1079262,1,3705
CHEMBL1079263,3,3705
CHEMBL1079264,4,3705
CHEMBL1079265,3,3705
CHEMBL1079269,1,3705
CHEMBL1079270,1,3705
CHEMBL1079271,1,3705
CHEMBL1079290,3,3705
CHEMBL1079291,2,3705
CHEMBL1079292,2,3705
CHEMBL1079293,2,3705
CHEMBL1079294,4,3705
CHEMBL1079295,4,3705
CHEMBL10793,1,3705
CHEMBL1079302,1,3705
CHEMBL1079308,1,3705
CHEMBL1079309,1,3705
CHEMBL1079310,1,3705
CHEMBL1079311,5,3705
CHEMBL1079312,1,3705
CHEMBL1079313,2,3705
CHEMBL1079314,1,3705
CHEMBL1079322,1,3705
CHEMBL1079323,1,3705
CHEMBL1079331,1,3705
CHEMBL1079332,1,3705
CHEMBL1079333,2,3705
CHEMBL1079334,1,3705
CHEMBL1079335,2,3705
CHEMBL1079340,1,3705
CHEMBL1079347,1,3705
CHEMBL1079348,1,3705
CHEMBL1079349,1,3705
CHEMBL107935,1,3705
CHEMBL1079350,1,3705
CHEMBL1079351,1,3705
CHEMBL1079352,1,3705
CHEMBL1079354,1,3705
CHEMBL107936,1,3705
CHEMBL1079360,2,3705
CHEMBL1079361,2,3705
CHEMBL1079362,2,3705
CHEMBL1079370,1,3705
CHEMBL1079374,6,3705
CHEMBL1079375,1,3705
CHEMBL1079376,2,3705
CHEMBL1079379,1,3705
CHEMBL107938,1,3705
CHEMBL1079380,1,3705
CHEMBL1079381,1,3705
CHEMBL1079382,1,3705
CHEMBL1079388,1,3705
CHEMBL1079396,1,3705
CHEMBL1079397,1,3705
CHEMBL1079398,1,3705
CHEMBL1079399,1,3705
CHEMBL10794,2,3705
CHEMBL1079400,2,3705
CHEMBL1079403,1,3705
CHEMBL1079409,1,3705
CHEMBL107941,2,3705
CHEMBL1079410,1,3705
CHEMBL1079415,1,3705
CHEMBL1079416,1,3705
CHEMBL1079417,2,3705
CHEMBL1079418,2,3705
CHEMBL1079421,2,3705
CHEMBL1079422,6,3705
CHEMBL1079424,2,3705
CHEMBL1079426,2,3705
CHEMBL1079427,2,3705
CHEMBL1079428,2,3705
CHEMBL1079429,1,3705
CHEMBL1079432,1,3705
CHEMBL1079433,1,3705
CHEMBL1079435,2,3705
CHEMBL1079437,2,3705
CHEMBL1079440,1,3705
CHEMBL1079441,1,3705
CHEMBL1079442,1,3705
CHEMBL1079443,1,3705
CHEMBL1079444,1,3705
CHEMBL1079448,1,3705
CHEMBL1079449,1,3705
CHEMBL1079452,1,3705
CHEMBL1079460,9,3705
CHEMBL1079461,3,3705
CHEMBL1079462,3,3705
CHEMBL1079474,2,3705
CHEMBL1079475,2,3705
CHEMBL107948,1,3705
CHEMBL1079480,3,3705
CHEMBL1079481,4,3705
CHEMBL1079486,1,3705
CHEMBL1079487,1,3705
CHEMBL1079488,2,3705
CHEMBL1079489,2,3705
CHEMBL107949,1,3705
CHEMBL1079494,3,3705
